"","id2","totalPop17","age65_17","ageMed_17","totalPop12","percage65_12","ageMed_12","age65_12","totalChange","age65Change","percentChange","age65ChangeZ","percentChangeZ","age65_index"
"1457","28111",12047,2049,40.7,12217,15.1,39.4,1845,-170,204,11.06,-0.3,-0.2,-0.24
"1458","28113",39763,6317,37,40300,14.2,37.1,5723,-537,594,10.38,-0.24,-0.25,-0.246
"1459","28115",31075,4395,36.8,29962,13.2,36,3955,1113,440,11.13,-0.26,-0.19,-0.218
"1460","28117",25389,4390,39.5,25384,15.8,38.7,4011,5,379,9.45,-0.27,-0.33,-0.306
"1461","28119",7537,1171,37.9,8171,14.2,38.5,1160,-634,11,0.95,-0.32,-1.02,-0.74
"1462","28121",149645,20879,37.2,142136,11.6,36.2,16488,7509,4391,26.63,0.31,1.08,0.772
"1463","28123",28399,4061,36.5,28207,12.6,35,3554,192,507,14.27,-0.25,0.07,-0.058
"1464","28125",4631,752,39.6,4835,14.2,38.2,687,-204,65,9.46,-0.32,-0.33,-0.326
"1465","28127",27215,4409,38.9,27476,14.1,38.1,3874,-261,535,13.81,-0.25,0.03,-0.082
"1466","28129",16114,2867,40.1,16425,15.6,39.2,2562,-311,305,11.9,-0.28,-0.13,-0.19
"1467","28131",17981,2524,37.4,17657,12.2,35.5,2154,324,370,17.18,-0.27,0.31,0.078
"1468","28133",26915,3210,34.9,29230,10.4,33.4,3040,-2315,170,5.59,-0.3,-0.64,-0.504
"1469","28135",14552,2019,34.7,15262,12.1,35.4,1847,-710,172,9.31,-0.3,-0.34,-0.324
"1470","28137",28333,4299,37.7,28580,12.7,36.2,3630,-247,669,18.43,-0.23,0.41,0.154
"1471","28139",21993,3506,38.6,22095,14.6,38.1,3226,-102,280,8.68,-0.29,-0.39,-0.35
"1472","28141",19476,3871,42.6,19573,18.1,42.5,3543,-97,328,9.26,-0.28,-0.34,-0.316
"1473","28143",10276,1103,32.9,10716,9.5,32.2,1018,-440,85,8.35,-0.31,-0.42,-0.376
"1474","28145",28202,4507,37.9,27175,14.5,37.1,3940,1027,567,14.39,-0.24,0.08,-0.048
"1475","28147",14670,2671,40.3,15405,15.9,36.8,2449,-735,222,9.06,-0.29,-0.36,-0.332
"1476","28149",47510,7179,38.2,48419,13.2,37.9,6391,-909,788,12.33,-0.21,-0.09,-0.138
"1477","28151",48002,6750,36.7,51010,12.4,35.2,6325,-3008,425,6.72,-0.26,-0.55,-0.434
"1478","28153",20458,3274,37.4,20754,14,37.5,2906,-296,368,12.66,-0.27,-0.06,-0.144
"1479","28155",9868,1682,39.9,10162,15.1,40.5,1534,-294,148,9.65,-0.3,-0.31,-0.306
"1480","28157",9084,1448,37.3,9778,14,36.2,1369,-694,79,5.77,-0.31,-0.63,-0.502
"1481","28159",18482,3490,42,19160,16.6,39.4,3181,-678,309,9.71,-0.28,-0.31,-0.298
"1482","28161",12426,2321,41.8,12647,17,40.2,2150,-221,171,7.95,-0.3,-0.45,-0.39
"1483","28163",27496,3563,35.7,28220,11.9,35.4,3358,-724,205,6.1,-0.3,-0.6,-0.48
"1484","29001",25437,3559,27.3,25542,12.9,29.1,3295,-105,264,8.01,-0.29,-0.44,-0.38
"1485","29003",17358,3088,42.5,17205,16.1,41.9,2770,153,318,11.48,-0.28,-0.16,-0.208
"1486","29005",5335,1314,47.8,5664,21.9,46.1,1240,-329,74,5.97,-0.31,-0.61,-0.49
"1487","29007",25763,4349,39.6,25617,15.9,38.6,4073,146,276,6.78,-0.29,-0.55,-0.446
"1488","29009",35398,6856,43.2,35680,18.1,41.8,6458,-282,398,6.16,-0.27,-0.6,-0.468
"1489","29011",11942,2259,40.6,12428,17.6,40.5,2187,-486,72,3.29,-0.32,-0.83,-0.626
"1490","29013",16405,3104,41.6,17003,17.7,41.5,3010,-598,94,3.12,-0.31,-0.85,-0.634
"1491","29015",18918,5482,53.2,19021,25.9,51.5,4926,-103,556,11.29,-0.25,-0.18,-0.208
"1492","29017",12347,2317,43.9,12389,16.7,42.5,2069,-42,248,11.99,-0.29,-0.12,-0.188
"1493","29019",174589,19080,30.6,163266,9.3,29.6,15184,11323,3896,25.66,0.24,1,0.696
"1494","29021",89425,13345,37.1,89162,13.9,36.6,12394,263,951,7.67,-0.19,-0.47,-0.358
"1495","29023",42826,7683,40.3,42792,16.7,40.6,7146,34,537,7.51,-0.25,-0.49,-0.394
"1496","29025",9046,1752,42.9,9302,17,41.7,1581,-256,171,10.82,-0.3,-0.21,-0.246
"1497","29027",44793,6686,38.3,44157,12.2,37.6,5387,636,1299,24.11,-0.14,0.87,0.466
"1498","29029",44855,11856,51,43731,21.7,48.7,9490,1124,2366,24.93,0.02,0.94,0.572
"1499","29031",78013,12224,36.3,75690,14.3,36.3,10824,2323,1400,12.93,-0.12,-0.04,-0.072
"1500","29033",8909,1816,42.8,9279,19,41.8,1763,-370,53,3.01,-0.32,-0.85,-0.638
"1501","29035",6255,1174,41.3,6225,16.6,40.3,1033,30,141,13.65,-0.31,0.02,-0.112
"1502","29037",101888,15952,39.5,99394,13.7,38.3,13617,2494,2335,17.15,0.01,0.3,0.184
"1503","29039",13862,3170,44,13941,21.9,44.6,3053,-79,117,3.83,-0.31,-0.79,-0.598
"1504","29041",7586,1759,45.7,7759,21.5,45.3,1668,-173,91,5.46,-0.31,-0.65,-0.514
"1505","29043",83028,12067,37.6,77474,12.5,36.7,9684,5554,2383,24.61,0.02,0.92,0.56
"1506","29045",6807,1352,43.8,7082,17.9,43.1,1268,-275,84,6.62,-0.31,-0.56,-0.46
"1507","29047",236068,31148,36.8,222048,11.4,36.4,25313,14020,5835,23.05,0.52,0.79,0.682
"1508","29049",20495,3545,41.1,20687,15.7,40.6,3248,-192,297,9.14,-0.28,-0.35,-0.322
"1509","29051",76749,11319,38.2,75813,12.6,37.8,9552,936,1767,18.5,-0.07,0.41,0.218
"1510","29053",17620,2953,39.2,17542,15.1,37.6,2649,78,304,11.48,-0.28,-0.16,-0.208
"1511","29055",24387,4444,41.6,24753,16.3,40.2,4035,-366,409,10.14,-0.27,-0.27,-0.27
"1512","29057",7581,1717,46.7,7811,20.2,46.3,1578,-230,139,8.81,-0.31,-0.38,-0.352
"1513","29059",16441,3184,43.5,16825,16.9,41.7,2843,-384,341,11.99,-0.28,-0.12,-0.184
"1514","29061",8300,1643,41.3,8341,17.3,40.3,1443,-41,200,13.86,-0.3,0.03,-0.102
"1515","29063",12564,2014,40.5,12878,14.1,40.2,1816,-314,198,10.9,-0.3,-0.21,-0.246
"1516","29065",15566,3243,44.1,15595,18.9,42.9,2947,-29,296,10.04,-0.28,-0.28,-0.28
"1517","29067",13391,3050,47.3,13690,20,44.9,2738,-299,312,11.4,-0.28,-0.17,-0.214
"1518","29069",30905,5436,39.4,31970,16.6,39.5,5307,-1065,129,2.43,-0.31,-0.9,-0.664
"1519","29071",102413,16325,40.7,101440,13.9,39.4,14100,973,2225,15.78,0,0.19,0.114
"1520","29073",14769,3193,45.9,15160,20,45.1,3032,-391,161,5.31,-0.3,-0.67,-0.522
"1521","29075",6688,1297,41.3,6773,20.5,42.1,1388,-85,-91,-6.56,-0.34,-1.64,-1.12
"1522","29077",286759,44397,35.7,275671,14.1,35.6,38870,11088,5527,14.22,0.47,0.06,0.224
"1523","29079",10111,2114,40.9,10256,20.6,41.8,2113,-145,1,0.05,-0.33,-1.1,-0.792
"1524","29081",8615,1851,42.8,8901,21,42.6,1869,-286,-18,-0.96,-0.33,-1.18,-0.84
"1525","29083",21834,4493,44,22234,19.6,43.9,4358,-400,135,3.1,-0.31,-0.85,-0.634
"1526","29085",9352,3097,54.8,9554,29.6,52.7,2828,-202,269,9.51,-0.29,-0.32,-0.308
"1527","29087",4499,1054,48.4,4840,21.5,46.1,1041,-341,13,1.25,-0.32,-1,-0.728
"1528","29089",10144,1745,38.9,10160,15.9,39.7,1615,-16,130,8.05,-0.31,-0.44,-0.388
"1529","29091",40139,7573,40.2,40330,17.2,39.6,6937,-191,636,9.17,-0.23,-0.35,-0.302
"1530","29093",10286,2130,45.3,10563,17.7,42.8,1870,-277,260,13.9,-0.29,0.04,-0.092
"1531","29095",688554,96070,36.6,672784,12.5,36.2,84098,15770,11972,14.24,1.41,0.07,0.606
"1532","29097",118522,17144,35.9,116493,13.2,35.1,15377,2029,1767,11.49,-0.07,-0.16,-0.124
"1533","29099",222639,30227,38.8,218628,11.3,37.7,24705,4011,5522,22.35,0.47,0.73,0.626
"1534","29101",53941,6348,29.9,52964,10.7,29.7,5667,977,681,12.02,-0.23,-0.12,-0.164
"1535","29103",3976,841,43.7,4111,19.9,43.9,818,-135,23,2.81,-0.32,-0.87,-0.65
"1536","29105",35488,6050,40.1,35507,15.6,39.1,5539,-19,511,9.23,-0.25,-0.35,-0.31
"1537","29107",32655,5869,42.2,33278,16.3,40.3,5424,-623,445,8.2,-0.26,-0.43,-0.362
"1538","29109",38131,6653,39.7,38559,16.2,39.3,6247,-428,406,6.5,-0.27,-0.57,-0.45
"1539","29111",10078,1818,40.1,10203,16.4,38.7,1673,-125,145,8.67,-0.3,-0.39,-0.354
"1540","29113",54800,6920,37.3,52637,11,35.6,5790,2163,1130,19.52,-0.16,0.5,0.236
"1541","29115",12248,2472,42.5,12668,19.2,43,2432,-420,40,1.64,-0.32,-0.97,-0.71
"1542","29117",15025,2956,40.7,15068,18.6,41.5,2803,-43,153,5.46,-0.3,-0.65,-0.51
"1543","29119",22753,3349,38.3,22970,12.6,36.5,2894,-217,455,15.72,-0.26,0.19,0.00999999999999998
"1544","29121",15319,3266,43,15532,19.8,42.1,3075,-213,191,6.21,-0.3,-0.59,-0.474
"1545","29123",12226,2220,41.7,12334,18.1,41.2,2232,-108,-12,-0.54,-0.33,-1.15,-0.822
"1546","29125",8959,1798,44.4,9140,18,43.1,1645,-181,153,9.3,-0.3,-0.34,-0.324
"1547","29127",28703,4881,39.2,28703,15.9,39.3,4564,0,317,6.95,-0.28,-0.53,-0.43
"1548","29129",3669,742,43.6,3763,20.5,43.7,771,-94,-29,-3.76,-0.33,-1.41,-0.978
"1549","29131",24947,4415,41.1,24822,16.3,40.3,4046,125,369,9.12,-0.27,-0.35,-0.318
"1550","29133",13916,2322,39.4,14231,15.3,39.8,2177,-315,145,6.66,-0.3,-0.56,-0.456
"1551","29135",15904,2468,38.6,15587,13.7,37.4,2135,317,333,15.6,-0.28,0.18,-0.00400000000000002
"1552","29137",8676,1851,45.2,8876,19,44,1686,-200,165,9.79,-0.3,-0.3,-0.3
"1553","29139",11618,2304,43.9,12181,18.4,42.9,2241,-563,63,2.81,-0.32,-0.87,-0.65
"1554","29141",20097,4672,46.4,20479,22.2,47,4546,-382,126,2.77,-0.31,-0.87,-0.646
"1555","29143",18030,3214,41.3,18780,16.2,39.7,3042,-750,172,5.65,-0.3,-0.64,-0.504
"1556","29145",58237,10015,39.4,58314,15.7,39.1,9155,-77,860,9.39,-0.2,-0.33,-0.278
"1557","29147",22744,3225,29,23305,13.2,28.1,3076,-561,149,4.84,-0.3,-0.7,-0.54
"1558","29149",10779,2470,46.3,10885,19.7,45.1,2144,-106,326,15.21,-0.28,0.14,-0.028
"1559","29151",13610,2240,40.1,13857,15.1,39.2,2092,-247,148,7.07,-0.3,-0.52,-0.432
"1560","29153",9328,2441,51.1,9672,23.8,49.5,2302,-344,139,6.04,-0.31,-0.61,-0.49
"1561","29155",17344,2738,37.7,18288,14.8,36.9,2707,-944,31,1.15,-0.32,-1.01,-0.734
"1562","29157",19135,3245,40.5,18986,15.8,39.5,3000,149,245,8.17,-0.29,-0.43,-0.374
"1563","29159",42309,6617,37.9,42044,14.8,37.3,6223,265,394,6.33,-0.27,-0.58,-0.456
"1564","29161",44873,6870,34.8,44825,14.2,34,6365,48,505,7.93,-0.25,-0.45,-0.37
"1565","29163",18517,3124,39.2,18574,15.5,39.8,2879,-57,245,8.51,-0.29,-0.4,-0.356
"1566","29165",96899,13069,38.2,89567,11.3,38.5,10121,7332,2948,29.13,0.1,1.29,0.814
"1567","29167",31347,5497,37.5,31035,16.5,38.1,5121,312,376,7.34,-0.27,-0.5,-0.408
"1568","29169",53132,4261,27.6,51620,7.3,26.6,3768,1512,493,13.08,-0.25,-0.03,-0.118
"1569","29171",4846,1135,46.7,4976,21.7,45.2,1080,-130,55,5.09,-0.32,-0.68,-0.536
"1570","29173",10208,2024,44.7,10198,17,44.2,1734,10,290,16.72,-0.28,0.27,0.05
"1571","29175",24987,3914,39.2,25388,14.3,37.9,3630,-401,284,7.82,-0.28,-0.46,-0.388
"1572","29177",22859,3933,41.8,23422,15,40,3513,-563,420,11.96,-0.26,-0.12,-0.176
"1573","29179",6361,1377,46,6682,20.6,44.8,1376,-321,1,0.07,-0.33,-1.1,-0.792
"1574","29181",13807,2682,42.5,14070,18.6,41.9,2617,-263,65,2.48,-0.32,-0.9,-0.668
"1575","29183",385115,52938,38,360695,11.4,37,41119,24420,11819,28.74,1.39,1.25,1.306
"1576","29185",9396,2482,50,9693,23.6,48.6,2288,-297,194,8.48,-0.3,-0.41,-0.366
"1577","29186",17882,3211,43,18066,16.1,42.6,2909,-184,302,10.38,-0.28,-0.25,-0.262
"1578","29187",66248,10248,39.2,65246,14.4,38.7,9395,1002,853,9.08,-0.2,-0.36,-0.296
"1579","29189",999539,168620,40.3,999147,15.1,39.8,150871,392,17749,11.76,2.24,-0.14,0.812
"1580","29195",23010,4097,37.9,23232,16.1,38,3740,-222,357,9.55,-0.27,-0.32,-0.3
"1581","29197",4450,865,40.6,4397,19.6,41.4,862,53,3,0.35,-0.33,-1.07,-0.774
"1582","29199",4883,906,37.2,4843,18.1,39.4,877,40,29,3.31,-0.32,-0.83,-0.626
"1583","29201",38858,6635,40,39192,15.1,38.9,5918,-334,717,12.12,-0.22,-0.11,-0.154
"1584","29203",8273,1690,44.8,8407,17.6,44.2,1480,-134,210,14.19,-0.3,0.06,-0.084
"1585","29205",6084,1227,41.9,6328,19.6,43.4,1240,-244,-13,-1.05,-0.33,-1.19,-0.846
"1586","29207",29634,5722,42.1,29902,18,41.4,5382,-268,340,6.32,-0.28,-0.58,-0.46
"1587","29209",31529,9133,52.7,31968,24.1,49.7,7704,-439,1429,18.55,-0.12,0.42,0.204
"1588","29211",6382,1252,41.5,6667,17.3,40.2,1153,-285,99,8.59,-0.31,-0.4,-0.364
"1589","29213",54308,10996,41.9,51596,18,41.1,9287,2712,1709,18.4,-0.08,0.41,0.214
"1590","29215",25714,5042,42.3,25840,18,41.9,4651,-126,391,8.41,-0.27,-0.41,-0.354
"1591","29217",20665,3677,40.7,20958,16.2,40.3,3395,-293,282,8.31,-0.28,-0.42,-0.364
"1592","29219",33554,5772,40.9,32440,15.1,39.7,4898,1114,874,17.84,-0.2,0.36,0.136
"1593","29221",24968,3887,40.6,25120,13.6,40.1,3416,-152,471,13.79,-0.26,0.03,-0.086
"1594","29223",13369,2985,46.9,13444,21.3,45.9,2864,-75,121,4.22,-0.31,-0.76,-0.58
"1595","29225",37558,5608,37.4,36183,13.3,37.6,4812,1375,796,16.54,-0.21,0.25,0.066
"1596","29227",2053,493,47.5,2146,23.4,47.5,502,-93,-9,-1.79,-0.33,-1.25,-0.882
"1597","29229",18304,3461,42,18732,17.3,40.6,3241,-428,220,6.79,-0.29,-0.54,-0.44
"1598","29510",314867,38129,35.2,318527,11.1,34,35356,-3660,2773,7.84,0.08,-0.46,-0.244
"1599","30001",9360,1964,43,9228,17,44,1569,132,395,25.18,-0.27,0.96,0.468
"1600","30003",13290,1522,29.9,12872,10.4,30.1,1339,418,183,13.67,-0.3,0.02,-0.108
"1601","30005",6646,976,34,6514,13.8,35,899,132,77,8.57,-0.31,-0.4,-0.364
"1602","30007",5755,1274,46.3,5575,18.1,45.6,1009,180,265,26.26,-0.29,1.05,0.514
"1603","30009",10466,2479,50,10057,19.3,48,1941,409,538,27.72,-0.25,1.17,0.602
"1604","30011",1320,346,51.6,1276,25.5,51.5,325,44,21,6.46,-0.32,-0.57,-0.47
"1605","30013",81816,14237,38.4,81248,15.7,38.7,12756,568,1481,11.61,-0.11,-0.15,-0.134
"1606","30015",5812,1089,40.9,5811,17.4,41.5,1011,1,78,7.72,-0.31,-0.47,-0.406
"1607","30017",11895,2213,41,11706,17.4,41.7,2037,189,176,8.64,-0.3,-0.39,-0.354
"1608","30019",1788,423,45.5,1734,27,51.7,468,54,-45,-9.62,-0.33,-1.89,-1.266
"1609","30021",9324,1616,41.9,9022,17.8,42.1,1606,302,10,0.62,-0.32,-1.05,-0.758
"1610","30023",9131,1980,47.4,9277,18.9,46.2,1753,-146,227,12.95,-0.29,-0.04,-0.14
"1611","30025",2925,471,38.1,3051,16.9,40.8,516,-126,-45,-8.72,-0.33,-1.82,-1.224
"1612","30027",11327,2547,45.7,11507,22,48.1,2532,-180,15,0.59,-0.32,-1.05,-0.758
"1613","30029",96147,16861,42.3,90967,14.4,41.2,13099,5180,3762,28.72,0.22,1.25,0.838
"1614","30031",100733,11471,33.4,90339,9.5,32.4,8582,10394,2889,33.66,0.09,1.66,1.032
"1615","30033",1086,226,43.8,1100,26,48,286,-14,-60,-20.98,-0.33,-2.82,-1.824
"1616","30035",13677,1541,31,13422,10.6,31.4,1423,255,118,8.29,-0.31,-0.42,-0.376
"1617","30037",747,168,54,769,23,50.2,177,-22,-9,-5.08,-0.33,-1.52,-1.044
"1618","30039",3206,882,53.1,3083,25.2,51.8,777,123,105,13.51,-0.31,0.01,-0.118
"1619","30041",16468,2276,34.4,16157,12.8,35.2,2068,311,208,10.06,-0.3,-0.28,-0.288
"1620","30043",11625,2221,47.9,11360,14.5,46.8,1647,265,574,34.85,-0.24,1.75,0.954
"1621","30045",1965,451,51.7,2052,23.9,51.3,490,-87,-39,-7.96,-0.33,-1.75,-1.182
"1622","30047",29518,5969,41.8,28794,17.1,41,4924,724,1045,21.22,-0.17,0.64,0.316
"1623","30049",66290,11034,41.1,63432,13.9,40.7,8817,2858,2217,25.14,0,0.96,0.576
"1624","30051",2245,504,48.4,2326,23.1,47.6,537,-81,-33,-6.15,-0.33,-1.61,-1.098
"1625","30053",19249,5003,52.1,19594,20.7,49.2,4056,-345,947,23.35,-0.19,0.81,0.41
"1626","30055",1728,423,49.1,1808,17.2,47.1,311,-80,112,36.01,-0.31,1.85,0.986
"1627","30057",7902,2158,53,7688,21.1,50,1622,214,536,33.05,-0.25,1.61,0.866
"1628","30059",2000,455,43.9,1900,19.1,46.9,363,100,92,25.34,-0.31,0.97,0.458
"1629","30061",4194,1122,52.1,4203,22.5,49.6,946,-9,176,18.6,-0.3,0.42,0.132
"1630","30063",114231,16074,35.4,109402,11.5,34.3,12581,4829,3493,27.76,0.18,1.17,0.774
"1631","30065",4766,1091,49.1,4597,18.7,48.2,860,169,231,26.86,-0.29,1.1,0.544
"1632","30067",16001,3230,46.4,15655,17.1,45.9,2677,346,553,20.66,-0.25,0.59,0.254
"1633","30069",453,100,51.7,566,18.2,47.6,103,-113,-3,-2.91,-0.33,-1.34,-0.936
"1634","30071",4139,876,46.4,4203,20.7,48.4,870,-64,6,0.69,-0.32,-1.04,-0.752
"1635","30073",6081,1185,40.5,6147,19.1,42.9,1174,-66,11,0.94,-0.32,-1.02,-0.74
"1636","30075",1610,364,51.4,1639,22.1,47.4,362,-29,2,0.55,-0.33,-1.06,-0.768
"1637","30077",6852,1304,45.6,7067,16.4,45.4,1159,-215,145,12.51,-0.3,-0.08,-0.168
"1638","30079",1325,350,51,1193,29.2,56.3,348,132,2,0.57,-0.33,-1.05,-0.762
"1639","30081",41387,9699,48.5,40311,19.5,46.3,7861,1076,1838,23.38,-0.06,0.81,0.462
"1640","30083",11405,1541,38,9961,14.4,40.5,1434,1444,107,7.46,-0.31,-0.49,-0.418
"1641","30085",11218,1169,30.2,10477,11.3,30.9,1184,741,-15,-1.27,-0.33,-1.21,-0.858
"1642","30087",9292,1336,36.5,9261,11.5,37.3,1065,31,271,25.45,-0.29,0.98,0.472
"1643","30089",11414,3133,52.7,11421,21.8,49.9,2490,-7,643,25.82,-0.23,1.01,0.514
"1644","30091",3568,781,46.9,3447,22,48.2,758,121,23,3.03,-0.32,-0.85,-0.638
"1645","30093",34514,6034,39.9,34164,16.3,41.7,5569,350,465,8.35,-0.26,-0.42,-0.356
"1646","30095",9342,1889,46.5,9096,16.9,46,1537,246,352,22.9,-0.27,0.77,0.354
"1647","30097",3646,961,50.1,3661,17.1,43.1,626,-15,335,53.51,-0.28,3.28,1.856
"1648","30099",6040,1331,44.5,6082,20.8,45.6,1265,-42,66,5.22,-0.32,-0.67,-0.53
"1649","30101",5031,794,41.9,5210,14.3,42.8,745,-179,49,6.58,-0.32,-0.56,-0.464
"1650","30103",790,165,49.2,698,24.9,51.9,174,92,-9,-5.17,-0.33,-1.52,-1.044
"1651","30105",7561,1607,44.4,7423,20.8,45.8,1544,138,63,4.08,-0.32,-0.77,-0.59
"1652","30107",2108,401,39.4,2142,24.8,48.5,531,-34,-130,-24.48,-0.34,-3.11,-2.002
"1653","30109",1121,288,49.4,899,24.9,50.2,224,222,64,28.57,-0.32,1.24,0.616
"1654","30111",156332,24533,38.3,148191,14.1,38.5,20895,8141,3638,17.41,0.2,0.33,0.278
"1655","31001",31564,5313,37.9,31299,15.4,37.8,4820,265,493,10.23,-0.25,-0.26,-0.256
"1656","31003",6406,1443,45.9,6655,21,46.5,1398,-249,45,3.22,-0.32,-0.84,-0.632
"1657","31005",421,92,43.3,490,15.7,37.4,77,-69,15,19.48,-0.32,0.49,0.166
"1658","31007",728,125,48.1,778,12.6,45.2,98,-50,27,27.55,-0.32,1.16,0.568
"1659","31009",502,121,46.8,584,14.9,41.3,87,-82,34,39.08,-0.32,2.1,1.132
"1660","31011",5357,1167,45,5473,21.2,45.7,1160,-116,7,0.6,-0.32,-1.05,-0.758
"1661","31013",11200,1879,40.5,11345,15,40.5,1702,-145,177,10.4,-0.3,-0.25,-0.27
"1662","31015",2049,546,52.1,2025,26.3,50.8,533,24,13,2.44,-0.32,-0.9,-0.668
"1663","31017",3058,789,48.9,3183,23.4,46.7,745,-125,44,5.91,-0.32,-0.62,-0.5
"1664","31019",48834,6454,32.9,46330,12.2,32.3,5652,2504,802,14.19,-0.21,0.06,-0.048
"1665","31021",6546,1555,46.6,6829,23,47.2,1571,-283,-16,-1.02,-0.33,-1.18,-0.84
"1666","31023",8105,1615,43.5,8345,19.3,44.4,1611,-240,4,0.25,-0.33,-1.08,-0.78
"1667","31025",25513,4094,41.9,25214,14.3,40.9,3606,299,488,13.53,-0.25,0.01,-0.094
"1668","31027",8561,1791,44.1,8807,20.5,44.5,1805,-246,-14,-0.78,-0.33,-1.17,-0.834
"1669","31029",3803,797,44.4,3964,20.9,43.7,828,-161,-31,-3.74,-0.33,-1.41,-0.978
"1670","31031",5792,1240,43.8,5722,21.2,47.1,1213,70,27,2.23,-0.32,-0.92,-0.68
"1671","31033",10012,1740,40.7,10038,15.9,40.3,1596,-26,144,9.02,-0.3,-0.36,-0.336
"1672","31035",6264,1211,43.5,6497,17.8,43.8,1156,-233,55,4.76,-0.32,-0.71,-0.554
"1673","31037",10616,1326,33.7,10453,13.9,34.4,1453,163,-127,-8.74,-0.34,-1.82,-1.228
"1674","31039",9039,1929,44,9140,20.9,43.4,1910,-101,19,0.99,-0.32,-1.02,-0.74
"1675","31041",10836,2315,43.5,10904,20.8,44.7,2268,-68,47,2.07,-0.32,-0.93,-0.686
"1676","31043",20529,2671,33.8,20869,11.2,32.8,2337,-340,334,14.29,-0.28,0.07,-0.07
"1677","31045",8972,1571,34,9176,16.5,34.9,1514,-204,57,3.76,-0.32,-0.79,-0.602
"1678","31047",23925,3522,35.8,24267,14,36.5,3397,-342,125,3.68,-0.31,-0.8,-0.604
"1679","31049",1901,473,46.1,1962,24.2,49.1,475,-61,-2,-0.42,-0.33,-1.14,-0.816
"1680","31051",5765,1117,42.2,5982,18.1,41,1083,-217,34,3.14,-0.32,-0.84,-0.632
"1681","31053",36576,6820,39.1,36590,18.3,40.2,6696,-14,124,1.85,-0.31,-0.95,-0.694
"1682","31055",549706,65645,34.3,518271,10.7,33.6,55455,31435,10190,18.38,1.15,0.4,0.7
"1683","31057",2017,433,43.6,1996,21.7,47.4,433,21,0,0,-0.33,-1.1,-0.792
"1684","31059",5603,1298,47.5,5867,22.5,45.9,1320,-264,-22,-1.67,-0.33,-1.24,-0.876
"1685","31061",3019,797,50.7,3196,24.7,48.8,789,-177,8,1.01,-0.32,-1.02,-0.74
"1686","31063",2624,633,45.5,2693,19,44.8,512,-69,121,23.63,-0.31,0.83,0.374
"1687","31065",4814,1127,46.1,4922,23,47.1,1132,-108,-5,-0.44,-0.33,-1.14,-0.816
"1688","31067",21632,4403,44.2,22209,19.4,43.6,4309,-577,94,2.18,-0.31,-0.92,-0.676
"1689","31069",1913,494,51.7,2011,28,51.4,563,-98,-69,-12.26,-0.34,-2.11,-1.402
"1690","31071",1958,538,51.4,2106,26.1,49.1,550,-148,-12,-2.18,-0.33,-1.28,-0.9
"1691","31073",2019,461,49.5,2020,20.4,45.4,412,-1,49,11.89,-0.32,-0.13,-0.206
"1692","31075",682,159,48.6,608,20.4,47.3,124,74,35,28.23,-0.32,1.21,0.598
"1693","31077",2436,602,45.9,2515,23.2,46.1,583,-79,19,3.26,-0.32,-0.83,-0.626
"1694","31079",61233,8625,35.8,58681,13.2,35.6,7746,2552,879,11.35,-0.2,-0.17,-0.182
"1695","31081",9149,1673,42.3,9096,16.9,42.9,1537,53,136,8.85,-0.31,-0.38,-0.352
"1696","31083",3469,896,49.5,3419,23.7,49.9,810,50,86,10.62,-0.31,-0.23,-0.262
"1697","31085",957,170,42.7,1037,22.4,45.5,232,-80,-62,-26.72,-0.33,-3.29,-2.106
"1698","31087",2860,695,47.1,2898,22.8,49.1,661,-38,34,5.14,-0.32,-0.68,-0.536
"1699","31089",10293,2168,44.1,10418,20.6,45.9,2146,-125,22,1.03,-0.32,-1.02,-0.74
"1700","31091",684,245,58,689,26.3,47.8,181,-5,64,35.36,-0.32,1.8,0.952
"1701","31093",6385,1327,43.3,6294,18.8,43.2,1183,91,144,12.17,-0.3,-0.1,-0.18
"1702","31095",7276,1691,45.7,7572,22.1,47,1673,-296,18,1.08,-0.32,-1.01,-0.734
"1703","31097",5200,951,41.1,5188,17.5,43.7,908,12,43,4.74,-0.32,-0.71,-0.554
"1704","31099",6547,1222,40.6,6514,18,41.9,1173,33,49,4.18,-0.32,-0.76,-0.584
"1705","31101",8129,2107,49.7,8284,22,48.2,1822,-155,285,15.64,-0.28,0.18,-0.00400000000000002
"1706","31103",720,179,50.2,742,29.1,53.7,216,-22,-37,-17.13,-0.33,-2.5,-1.632
"1707","31105",3688,895,46,3789,24.2,46.8,917,-101,-22,-2.4,-0.33,-1.3,-0.912
"1708","31107",8496,2021,47.2,8648,23,46.6,1989,-152,32,1.61,-0.32,-0.97,-0.71
"1709","31109",306357,38694,33.2,286425,10.9,32.6,31220,19932,7474,23.94,0.76,0.86,0.82
"1710","31111",35569,6288,40.4,36212,15.7,38.7,5685,-643,603,10.61,-0.24,-0.23,-0.234
"1711","31113",919,178,38.9,724,24.6,50.5,178,195,0,0,-0.33,-1.1,-0.792
"1712","31115",537,139,52.8,534,20.2,47.5,108,3,31,28.7,-0.32,1.25,0.622
"1713","31117",432,78,48.5,348,26.4,49,92,84,-14,-15.22,-0.33,-2.35,-1.542
"1714","31119",35062,5346,36.9,34766,14.9,37.2,5180,296,166,3.2,-0.3,-0.84,-0.624
"1715","31121",7829,1576,43.5,7779,18.6,43.3,1447,50,129,8.91,-0.31,-0.37,-0.346
"1716","31123",4903,965,42.9,4993,19.5,43.1,974,-90,-9,-0.92,-0.33,-1.18,-0.84
